{'fen': '1bk1bn1r/pppp1p2/r2q3p/pp1n4/4B1P1/3NPR2/PPPPPP2/1N1BRQ1K w - - 0 1', 'eval': -33},
{'fen': '1nq1nkbr/2pppppp/r1p3p1/7b/2R1N3/QBR1N2P/PPPPPP1P/1K5B w - - 0 1', 'eval': 55},
{'fen': '1rb4k/rp1ppppn/qn2p2p/b3p3/4R1P1/1B2NPN1/P1PPP1PP/B4RKQ w - - 0 1', 'eval': -53},
{'fen': '1kb1rrq1/ppp2p1p/3np2n/2pbp3/4B3/PNR2NPP/PPRP1PP1/2KB3Q w - - 0 1', 'eval': -67},
{'fen': '2k4r/pqp1pppb/p1bp1rn1/1n2p3/1P1R4/NN2B1P1/PPP1PP1P/2B1KQR1 w - - 0 1', 'eval': 0},
{'fen': '2n1kqn1/bppp1p1p/1r4p1/1rp1b2p/1P6/1P1BBPN1/1PPPP1P1/NR3QRK w - - 0 1', 'eval': 0},
{'fen': '3nq1k1/rbppppbp/1p3p1n/3p3r/1N6/1PRB2P1/PP1PPP1P/2NB1RQK w - - 0 1', 'eval': 99},
{'fen': 'qk1b2b1/r1ppp1pp/1p1p1pn1/3nr3/3B2P1/1B1PN3/PPPR1PPP/1Q3KNR w - - 0 1', 'eval': 57},
{'fen': '1rkn3q/p1ppb1pp/1r2pp1n/3b1p2/1P2B1QP/2N1P1R1/PPPP2NP/4KRB1 w - - 0 1', 'eval': 0},
{'fen': 'k2qbb1r/p1p1ppp1/5pnp/1n4rp/6R1/2RPP1N1/PPPN1PPP/QBK4B w - - 0 1', 'eval': -61},
{'fen': '1k1brnrq/bpp1ppp1/1p1p4/3n2p1/1PN5/RP2P3/B1PBPPPP/KQ2R2N w - - 0 1', 'eval': 53},
{'fen': 'n3rk2/ppppbpr1/1q2p1p1/nb1p4/3BB3/P1P4P/NQPP1PPP/NKR4R w - - 0 1', 'eval': -27},
{'fen': 'n3b1kr/1ppbppp1/n2pq2r/1p2p3/1P3RR1/1NP5/PP2PPPP/BBKQ2N1 w - - 0 1', 'eval': -35},
{'fen': 'kr5q/1pppbppp/3p1n1n/rp2b3/4QR1B/2N2PB1/PPPPP1PP/2N3KR w - - 0 1', 'eval': 68},
{'fen': '1nnk3q/ppbp2pp/rpp3bp/1r6/5P2/2PRB1P1/PP1PPPR1/KB1NNQ2 w - - 0 1', 'eval': -7},
{'fen': '1kbq1n2/2nppppp/p1p1b1r1/1p5r/8/N2RPPPB/1PPP2PP/BKN1QR2 w - - 0 1', 'eval': 0},
{'fen': '1b1k3r/2pppnpp/p1p1bpqr/5n2/N7/BPRP2P1/P2PPRPP/KN4BQ w - - 0 1', 'eval': 0},
{'fen': 'br1kq2b/p1p1pppp/3rp3/pn3n2/2B5/2RP3P/QPPP1PPP/1K1BRNN1 w - - 0 1', 'eval': -52},
{'fen': '1nbk3r/ppp2ppp/2ppb2q/4r2n/1RP5/1P1BN2P/PB1PPPQP/4KRN1 w - - 0 1', 'eval': 0},
{'fen': 'nb1knq1r/ppp1ppp1/bp5r/1p6/3PB2N/3P1R2/NPPP1PPP/1QK1B1R1 w - - 0 1', 'eval': 66},
{'fen': '2k1rrb1/1pqpp1pp/pbp1p3/3n1n2/5Q2/3PPRNP/PBPP1PPN/1KB1R3 w - - 0 1', 'eval': 0},
{'fen': '1brkq1r1/1pppbppp/p1p1n3/3n4/N3P1Q1/P3RPN1/PPP1P2P/1RKB1B2 w - - 0 1', 'eval': -62},
{'fen': 'nr1q1k1b/1pppppnb/4r1p1/4p1p1/2N2P2/PR2Q2P/P1PPBPP1/R1N2BK1 w - - 0 1', 'eval': -3},
{'fen': '2r4k/bp1ppqpp/5p2/nbprpn2/PN1QN2P/2RP1R2/PPP1BP1P/2B3K1 w - - 0 1', 'eval': 96},
{'fen': '1r2b1kr/bpn1pppp/pq1pn3/4p3/P4P2/1P2NRB1/2P1PPPP/1N2RKBQ w - - 0 1', 'eval': -51},
{'fen': 'qrb1nkn1/pp1pppp1/2r4p/1p5b/5RN1/2P1BNP1/1PPPPP1P/3KRQ1B w - - 0 1', 'eval': -45},
{'fen': '1nrqk3/prppp1np/1pbb2p1/1p6/3P4/R3RPP1/NPPPPQP1/B1K3NB w - - 0 1', 'eval': 0},
{'fen': 'n5k1/pp1rpppp/bbpp3n/2q4r/R1P3N1/P1BQ3P/2PPPPNP/4B1KR w - - 0 1', 'eval': 17},
{'fen': 'b1rrk1n1/pnppp2p/b4pp1/2p3q1/1P6/1PP3Q1/PNBRPPPP/N3KBR1 w - - 0 1', 'eval': 3},
{'fen': 'b2nbkr1/1p1pp1pp/prp3p1/1q1n4/1P5N/1N3PP1/1P1PPPP1/QB1KBRR1 w - - 0 1', 'eval': 0},
{'fen': 'k1nnq2b/pr1p1ppp/b1ppp3/3r4/BP2R3/2P2N2/PPP1PNPP/QRB2K2 w - - 0 1', 'eval': 30},
{'fen': 'k2n4/nprqpppp/pb1r2pp/7b/3P3B/1NPQ1R2/PRPP1PPP/K2B3N w - - 0 1', 'eval': -23},
{'fen': '5bkq/rnpppppp/r2ppb2/1n6/2P2R2/R1BP3P/PNPPP1BP/1QK4N w - - 0 1', 'eval': 10},
{'fen': 'kq2r3/pp1brppp/pn1p4/bp1n4/2P2P2/1PB2Q2/P1P1PBPP/N1RNK1R1 w - - 0 1', 'eval': 65},
{'fen': 'nnb3kr/ppbpp1p1/1p1rqp2/p7/P1R5/NPR2P2/PPP1B1PP/1QK1NB2 w - - 0 1', 'eval': -79},
{'fen': 'rk1br1qn/2ppppnp/1b2p1p1/3p4/1P6/NB1NRP2/PPPPP2P/Q1BR1K2 w - - 0 1', 'eval': 0},
{'fen': '1qk1b1n1/bppp1rpp/p3r1n1/p6p/1PP5/1RPBBR2/PP2P1PP/NK1Q2N1 w - - 0 1', 'eval': 73},
{'fen': '1kbrq2n/2pbpppp/p1p4n/6pr/2P4B/RP2P3/PBPPPNRP/1NQ3K1 w - - 0 1', 'eval': 0},
{'fen': '1qbk4/pnpprppp/3rb1pp/3n4/P2R1B2/3P2N1/PPPP1NPP/2Q1B1KR w - - 0 1', 'eval': -40},
{'fen': '1q2k3/pbbppppr/3p1rnn/1p4p1/P3PN2/5BP1/1PPPPBQP/2K1NR1R w - - 0 1', 'eval': 34},
{'fen': '1bkr4/pp3ppp/1n2rqpb/p2n3p/2N3P1/Q2BPBRR/1P1PPPPP/N2K4 w - - 0 1', 'eval': 0},
{'fen': '2b1bk2/pp1pp1pr/nqpp3r/1n4p1/2P4B/P1P1N2B/1P1P1PPP/1NR1K1RQ w - - 0 1', 'eval': 0},
{'fen': '2nk1bn1/pp2pprp/1rp2bq1/2pp4/N6R/2B2P1P/PPPNPP1P/1R2BQ1K w - - 0 1', 'eval': -41},
{'fen': 'qr3k2/p1pp1ppb/3pp1rn/1pn1b3/3N4/RP1P2BP/P2PPQPP/1NKB2R1 w - - 0 1', 'eval': -3},
{'fen': '1r3k1b/ppppq1pp/2n2ppr/4b1n1/PP1QR3/1NN4P/PBPPPPR1/3KB3 w - - 0 1', 'eval': -50},
{'fen': 'qrk3nn/p2ppppp/p1bp1r2/6b1/1Q5P/RPP1R3/P2PP1PP/B2NKBN1 w - - 0 1', 'eval': 80},
{'fen': '1b1rnb1k/ppnp1ppp/p1r2pq1/8/5B2/P1P1P3/NP1PPPNP/2BQ1RRK w - - 0 1', 'eval': 51},
{'fen': '2k2r1q/ppppn2p/1pp1brp1/2bn4/4P2P/1Q3P1N/PPBPPRPR/2B1K1N1 w - - 0 1', 'eval': 0},
{'fen': '1bnnkrq1/pr1pbppp/1p1p4/1p6/PP5R/1Q4NP/P1P1PPPN/K1R1B2B w - - 0 1', 'eval': 0},
{'fen': 'n1krn1rq/1pb1pppp/2pp2p1/7b/8/3PPNP1/PPP1PBPQ/N1K1RBR1 w - - 0 1', 'eval': -74},
{'fen': 'r1bnk3/p1rqpppp/p4b1p/3p1n2/4N3/B2P2P1/1PPPPPRP/B1KQRN2 w - - 0 1', 'eval': -36},
{'fen': '2q1k1r1/pppp1ppb/b2np2n/p3r3/2R5/4BP1P/PPPPP1PN/1RQ1KB1N w - - 0 1', 'eval': 84},
{'fen': '1k2n1rb/pppppb1p/3n2p1/1pr2q2/8/RP3PP1/PPPPNPBB/R1QN1K2 w - - 0 1', 'eval': 18},
{'fen': 'n1k1bqb1/rpp1p1pp/p3np2/2p3r1/4PR2/1PP2BN1/PQP1PPP1/B1K1N1R1 w - - 0 1', 'eval': 22},
{'fen': '1rk2rbb/1ppp1ppp/2p3pn/n2q4/3B4/P2P4/PPQ1PPPP/1BN1KNRR w - - 0 1', 'eval': 52},
{'fen': 'rkb1rq2/1ppp2pp/b2npn2/4p1p1/2P5/PB1PB3/NPPP1PP1/QRKNR3 w - - 0 1', 'eval': -15},
{'fen': 'b2k1nbq/prpppnpp/1p3r1p/8/P1R4P/P7/B1PP1PPP/1KQNNR1B w - - 0 1', 'eval': -39},
{'fen': '2nrrbkb/1p1pppp1/2p1q2n/1p3p2/2P4P/1PB1Q2R/NPPP1PP1/1NBR3K w - - 0 1', 'eval': 62},
{'fen': 'kqbnb1n1/pppp1p1p/1rp1p3/7r/1B3PN1/2P1RPR1/PPBPPP1N/4K2Q w - - 0 1', 'eval': 62},
{'fen': 'knrn1bbq/p1p1pp1p/pp3p2/r7/2Q1N3/N2BPP2/PPPPP1P1/R2BR2K w - - 0 1', 'eval': 39},
{'fen': '2rbk3/pp1pp1rp/2np1p1b/3npq2/1P1R1R2/2Q2PNN/1PPPP1PP/K1B4B w - - 0 1', 'eval': 0},
{'fen': 'k7/p1nppppb/q1pnrr2/p1p3b1/4Q1P1/PP4B1/1PP1PP1P/B1NN1KRR w - - 0 1', 'eval': 63},
{'fen': 'nkn1q1b1/r2ppppp/1pppbr2/8/1B6/PNRPN1P1/BPP1PPP1/1K2Q2R w - - 0 1', 'eval': -110},
{'fen': 'r3bkrq/np1pnppp/p3b2p/5p2/4RN2/PPP4B/PP2PPP1/RNB1Q1K1 w - - 0 1', 'eval': -34},
{'fen': 'kqb5/r1p1pppp/2pn2pn/r4b1p/8/NP1PP3/PPP2PNP/Q1BBRK1R w - - 0 1', 'eval': 101},
{'fen': '1b2qbk1/npp1pppr/p3p1np/7r/1PR3N1/QN2BP1P/1PPP1PP1/B2KR3 w - - 0 1', 'eval': 39},
{'fen': '1k1rnr2/1ppbpppq/pp4n1/1b1p4/5P2/Q1PR2BN/PRPPPPPB/K4N2 w - - 0 1', 'eval': 41},
{'fen': 'rkq2brb/pppn1p1p/3pn3/3p3p/B1P1P3/PR2Q1B1/PP1PPNRP/2K2N2 w - - 0 1', 'eval': 21},
{'fen': '4k1b1/pp2pnpp/bqp2p1n/2p1rr2/5N2/PP2R1B1/PPPPQ1PP/1N1K1B1R w - - 0 1', 'eval': 73},
{'fen': '1n1nkr2/pppp2pp/2b1qp1r/bp6/2QP2B1/RR1P2P1/2PPPP1P/K1B2N1N w - - 0 1', 'eval': -61},
{'fen': 'kr1b1b2/pp3ppp/1rn1p1pq/2np4/1P6/N2BP1RP/PRPP1P1P/NQK3B1 w - - 0 1', 'eval': 65},
{'fen': '1n2bqkr/p3pppp/1pprn3/p6b/1RR1P2Q/3P2PB/PNPBPP1P/1N5K w - - 0 1', 'eval': -63},
{'fen': '3rn1kn/rpp1pp1p/p1bb2pp/1q6/8/PPB1N1NB/RPPPPP1P/1Q1R1K2 w - - 0 1', 'eval': -49},
{'fen': 'kn1rbr2/pp1ppn1p/5bpq/2p2p2/1N3P2/2BB2P1/PPPPP2P/1R1Q1KNR w - - 0 1', 'eval': 0},
{'fen': 'k1nr1q1r/ppp1pp1p/2bnb1p1/1p6/P1R5/1PB1R1P1/2PPPPPN/N2Q2KB w - - 0 1', 'eval': 0},
{'fen': 'r3rk1n/1ppp1bpp/n2q1pp1/4bp2/3P1PQ1/3B1P1R/PPPPPB2/3RKN1N w - - 0 1', 'eval': 0},
{'fen': 'q1k4b/pp2pppp/r1pbp2n/1n2r3/3Q2R1/3PPRBP/1PP1PPP1/3NBK1N w - - 0 1', 'eval': 47},
{'fen': 'b1b2knr/ppprppqp/2p1n3/2p5/7N/NBP4P/P1PPPPPR/K2R1B1Q w - - 0 1', 'eval': 73},
{'fen': 'b2rk1b1/p1qppprp/3p4/2n1p1np/P7/Q2P2B1/PPPN1PPP/R3RBKN w - - 0 1', 'eval': 3},
{'fen': '1r1bkn1b/p1np1ppp/3qp2p/3r1p2/3B4/1P1B1PQ1/P1PPRPPP/NK1R2N1 w - - 0 1', 'eval': 49},
{'fen': '2bkn3/p1pppppr/1pb1qr1p/5n2/BPN5/1PRBP3/P1PPP1P1/1Q1R1N1K w - - 0 1', 'eval': 51},
{'fen': '1b1nrknr/pp1ppp2/p5qp/pb6/R3Q1P1/PPN2B2/P2PP1PP/N1R2K1B w - - 0 1', 'eval': -24},
{'fen': '1q4rk/pbpppnpp/3pp1nb/3r4/2N2B2/Q1B1N1PP/PPPPPPR1/R3K3 w - - 0 1', 'eval': -72},
{'fen': '2n2kbb/pprp1ppp/7p/1n1pqr2/8/PP2QR1R/BPP1PPPP/N1NK1B2 w - - 0 1', 'eval': 0},
{'fen': 'k1b1nbr1/ppppp2p/rq4p1/1p3n2/1P3P1B/3N2P1/RPPPPRBP/2NK2Q1 w - - 0 1', 'eval': -29},
{'fen': '1r1kqn1n/1pbp1ppp/p1p2p2/4r1b1/4NR2/1R1PQPB1/PPNPP1PP/B6K w - - 0 1', 'eval': -67},
{'fen': '2r2kb1/rpp1pppn/2qpn2p/3b1p2/3R2N1/3QNP2/PPPPRPPP/B3B1K1 w - - 0 1', 'eval': -72},
{'fen': '1b5k/np1ppnpp/p3q3/1rp2brp/8/3PB1PP/PPBPPNPR/R1QKN3 w - - 0 1', 'eval': 42},
{'fen': 'qb2n2k/ppp1rp1p/n2prbp1/p7/1P6/1B1RP3/PPPQPNPP/RB2KN2 w - - 0 1', 'eval': 0},
{'fen': 'r1k2n1r/pbpp1ppq/4p3/2pnpb2/8/NP1P2PB/PPP1PQBP/1RRN1K2 w - - 0 1', 'eval': -76},
{'fen': '1qnbkr1r/p1ppppp1/p2b4/4np2/5R2/4PPPN/QP1PP1PP/1KRN1B1B w - - 0 1', 'eval': -93},
{'fen': 'bb3kq1/prnpppp1/4r2p/2n2p1p/B3P3/1P4BP/PPPP1RP1/1QNKRN2 w - - 0 1', 'eval': 22},
{'fen': '2rkb1n1/1ppppbpp/2p4q/n2r2p1/P2PB3/4P2B/PPP2RPP/NR1K1NQ1 w - - 0 1', 'eval': -53},
{'fen': '1bbkn1q1/ppppr2p/3ppr2/5n1p/2B1P3/1QPR3P/1P1PPP1P/NR1K2NB w - - 0 1', 'eval': -25},
{'fen': '2n1k1r1/pppr1ppp/2p1q1pb/5nb1/2P5/2R1PRP1/P1PPQPPB/N1KB3N w - - 0 1', 'eval': -73},
{'fen': 'krnqb3/ppppp2p/3b2p1/n2p3r/1NP4R/P1P2QBN/P1RPP1PP/3KB3 w - - 0 1', 'eval': 75},
{'fen': '1q1b2k1/1p1ppprp/3nb1p1/np1pr3/B3QR2/1P2PNP1/1PPPPP1B/K2RN3 w - - 0 1', 'eval': 0},
{'fen': '2k1bnn1/pppbpr1p/p1q3p1/pr6/B5PR/1RP4N/N1PPPPPP/B2KQ3 w - - 0 1', 'eval': -42},
{'fen': 'n2k1q1n/ppppr1pp/5p2/r1b1b1p1/2R2NRP/5PP1/1PPP1P1P/B2QNKB1 w - - 0 1', 'eval': 81},
{'fen': 'n1q1bk2/rppp1pp1/2n1p3/3pbrp1/3RB3/PQ1NP2P/RPPPBNPP/6K1 w - - 0 1', 'eval': -10},
{'fen': '2qkn3/rppprpp1/b1p4b/p4pn1/N3P1B1/1P1RP3/1NPPPQPP/R2K2B1 w - - 0 1', 'eval': 79},
{'fen': '3bq1nk/p1rp1ppp/1pr1b2p/6np/1BR2Q2/1PP4P/PNPPPNPR/4K1B1 w - - 0 1', 'eval': -84},
{'fen': '5rk1/pppnppbp/n1r2qpb/1p6/1NP5/2P1R1P1/PPR1PBPP/4NQKB w - - 0 1', 'eval': 0},
{'fen': '3rnqbk/ppppppn1/3p2rp/5b2/P7/1P1PR3/PPP1PPQN/BBRKN3 w - - 0 1', 'eval': 78},
{'fen': 'qr2bn1k/2pp1ppp/pp2b3/1r2p2n/3P4/2P1PR2/PP1P1BPP/NBKQ2NR w - - 0 1', 'eval': -1},
{'fen': '4k2r/1ppbp1pp/q2p3r/1p1n1pnb/B1QP4/1P1P1N2/PBPNRPPP/3R1K2 w - - 0 1', 'eval': -15},
{'fen': '4kbrn/pq1p1ppp/r1p4p/1bnp4/8/1BR1PRP1/PPP1PPNP/1K1Q2NB w - - 0 1', 'eval': -97},
{'fen': 'r1r1qkn1/pp2pppp/p1p1n1b1/6b1/B4P2/1P3P1R/PPP1P1QP/B1NR1N1K w - - 0 1', 'eval': 19},
{'fen': 'k2bnq2/pn1ppppp/2prr3/4p1b1/4B3/NR4PP/PPPPP2P/Q1RNK1B1 w - - 0 1', 'eval': 0},
{'fen': '1r5k/1pppbppq/2p1prn1/3p1nb1/3R3P/B3PQP1/PPP1PPN1/B1KN2R1 w - - 0 1', 'eval': 0},
{'fen': '3nbk2/pppn1rpp/1pb2p1q/1p5r/5PR1/P2NQ3/1PPPPPRP/KNBB4 w - - 0 1', 'eval': 0},
{'fen': 'rqb2kn1/ppp1pbpp/2r1p1n1/3p4/1PN4B/3P3Q/PPNRPPPP/2B2RK1 w - - 0 1', 'eval': 47},
{'fen': 'b2r1nk1/ppnrpppp/bqp1p3/8/8/3RPN1P/1PPPPP1P/QB1BNR1K w - - 0 1', 'eval': 0},
{'fen': 'n1b2r1k/1pppqp1p/2rppp2/2n4b/1B6/PP2N1QP/RP1RPPPP/2BKN3 w - - 0 1', 'eval': 0},
{'fen': '5r1k/prp1pppp/1pnbpn2/1q4b1/R3Q3/2P3PB/PPNPPPP1/N3KB1R w - - 0 1', 'eval': 20},
{'fen': '2bk1rbq/pppn1p1p/3p1n2/1p1p2r1/1PQ5/R1PN1RP1/P3PPPP/K2NB2B w - - 0 1', 'eval': 0},
{'fen': 'kr1q1rn1/pp1pp2p/p1n2bp1/1pb5/2QP2PN/B2PN3/1P2PPPP/R2RK1B1 w - - 0 1', 'eval': 49},
{'fen': 'krb1q2b/pppppp2/pr4p1/n2n4/8/P1PR1PBN/P1P1PRPP/BQN1K3 w - - 0 1', 'eval': 27},
{'fen': 'krn2r2/1pppbpp1/bpq2p1p/2n5/1B6/NQRPP3/PP1RPPPP/2BN1K2 w - - 0 1', 'eval': -21},
{'fen': '2k3bq/rpp1pppp/rnbp2n1/6p1/1P1P3Q/N6P/PPP1P1P1/RRK1NBB1 w - - 0 1', 'eval': 64},
{'fen': 'rn1r1kn1/p1p1ppbp/1q1p2p1/2p1b3/BPP3N1/P4RR1/1PQPP1PP/3BKN2 w - - 0 1', 'eval': -40},
{'fen': 'b1bkn3/ppqpppp1/1p3r1p/2r1n3/P7/P1P1NB2/P1NP1PPP/1B1RKQ1R w - - 0 1', 'eval': 28},
{'fen': 'b1q1rk2/ppnppp1p/2p1r1n1/2p3b1/8/NP1PRP2/3PPPPP/Q1N1BBKR w - - 0 1', 'eval': 19},
{'fen': 'k1q2r1b/n1pppp1p/3b1rp1/3n1pp1/B2R1P1P/Q5P1/PPPP1P2/2KNRNB1 w - - 0 1', 'eval': 0},
{'fen': 'nkq3r1/pnpppppp/5pr1/1bb5/3B4/PN1R1P2/PPPP2PP/BQ1KR2N w - - 0 1', 'eval': -27},
{'fen': '2k1q3/pppppbpb/3np2p/5rrn/6R1/N2P1R1P/1PBPPPPP/N3BKQ1 w - - 0 1', 'eval': 0},
{'fen': '1rk2r2/1ppppnpp/p1p2qn1/1b3b2/3N1P2/P3P2R/PPP2PPN/1R1BBQK1 w - - 0 1', 'eval': 54},
{'fen': '1nk5/prp1pppb/p1rpbq2/3p2n1/3P1RR1/P1NQP3/P2PBPPP/K1N3B1 w - - 0 1', 'eval': -37},
{'fen': '2krrnnb/1pppp2p/2p2pbp/3q4/N2P3P/4P1Q1/PP2BPPP/1BNKR2R w - - 0 1', 'eval': -40},
{'fen': '1nq2rk1/pp2ppp1/1b1p1r1p/2npb3/2B2RP1/P3P2N/1BPPPPNP/1R1Q3K w - - 0 1', 'eval': 0},
{'fen': '1n1kb2n/pp1rppp1/3p2pp/b5rq/2BP4/P1RP1R1Q/1PP1P1PP/KN3N1B w - - 0 1', 'eval': -49},
{'fen': 'bbknrr2/q1ppppp1/5pnp/5p2/1N3R2/PN1PQ2P/PP2PP1P/2KBR1B1 w - - 0 1', 'eval': 28},
{'fen': '1kn5/pp1rppbp/pq1b2nr/1p4p1/1PB4R/4P1P1/NPPP1P1P/1RB2QKN w - - 0 1', 'eval': 0},
{'fen': 'qnr1r2k/bpppppp1/2bp4/4np2/2N5/PN1RP1P1/1PP2PPP/R3QBBK w - - 0 1', 'eval': 83},
{'fen': 'bq2nk2/pp1pppp1/1np1r3/rb2p3/2Q4P/N2BP3/PPPPBNPP/RK1R4 w - - 0 1', 'eval': 0},
{'fen': 'q2nb2k/ppppprr1/2p2pb1/3pn3/1R6/1NBQPPPB/1PNPPRPP/2K5 w - - 0 1', 'eval': -12},
{'fen': '2r1b1bk/pnp1pqpp/4pp1p/2n2r2/PN6/3P3P/PPQPPPNB/3BR1KR w - - 0 1', 'eval': 45},
{'fen': '1r1kq1b1/b1ppppp1/n2n2pp/2p2r2/3QNP2/P4P2/PPPP2PB/R1N2KRB w - - 0 1', 'eval': -34},
{'fen': '1k1qn3/pppp1rpp/1b2npb1/r4p2/P3N2P/1B1P3N/P1PBPPP1/Q1K1RR2 w - - 0 1', 'eval': 74},
{'fen': '1k1r2b1/pp1pppq1/2ppr2p/nn4b1/3R3B/QN1PRP1N/BPP1PPPP/1K6 w - - 0 1', 'eval': 0},
{'fen': '3k2n1/p1pp1ppr/q1n1pbr1/3bp1p1/4NN2/1P1P1P1B/BPPP1RPP/1R1Q3K w - - 0 1', 'eval': 0},
{'fen': 'k2rnqn1/p1p1p1pp/3r1ppb/3p3b/6B1/P4BP1/QP1PPPPP/NRK1RN2 w - - 0 1', 'eval': 70},
{'fen': 'n2k4/pnrppp1p/1pb2p2/brp5/P5q1/1PR1P1B1/N1PPPPP1/BQR1K3 w - - 0 2', 'eval': 23},
{'fen': '1k4Nb/p1p3p1/pr1pn1pp/1n6/2q3N1/4P1PP/PP1rPP1R/4RQBK w - - 1 4', 'eval': -27},
{'fen': 'k3qnb1/pp1p1rpb/2p1rnp1/2p5/2P2N1P/N1P3P1/PQRPPR2/2BK1B2 w - - 1 2', 'eval': 0},
{'fen': 'n1bqn2k/2prpprp/bp2p2p/8/1Q2P2P/BP2RP2/PRN1BNPP/2K5 w - - 2 2', 'eval': 33},
{'fen': '1r1nkn2/1p1pbp1p/1rp1p1pb/7q/P6P/1PNP4/R1P1NPP1/BQBRK3 w - - 1 2', 'eval': -34},
{'fen': '1r2nq1k/ppppn2b/pr3p2/b1p5/8/PP3PR1/1PPR1BPP/1B2KNQN w - - 0 2', 'eval': 3},
{'fen': 'k1r3nb/p4pbp/r2p3n/1pp4p/3P4/3P1NPP/P1P2P2/R1B1BKNR w - - 2 3', 'eval': -2},
{'fen': '1kr4r/pq2pnpp/pppbb2n/8/7B/3QPB1P/1PPP1PP1/KRN1NR2 w - - 2 2', 'eval': -16},
{'fen': '2bkq3/2npp1n1/p5pp/3pr1p1/7P/N1PP4/PP1BbP2/BRK2R1Q w - - 1 4', 'eval': -10},
{'fen': '2k2rn1/1bqprppp/p1p1n2p/8/2PQ4/1R2B1PP/PP3PBP/2N3NK w - - 1 3', 'eval': 15},
{'fen': 'k3bn2/ppp2r1p/3bpp1r/2B5/q4p2/P2P1P2/2PPP1RP/R1KN2QN w - - 1 3', 'eval': -9},
{'fen': 'q1r1k1nb/bp1prn2/5p1p/p5p1/P4p2/1N1P2PR/1PBNPP2/RB1KQ3 w - - 0 4', 'eval': 25},
{'fen': '1rk2n2/1p3ppp/2pbpb1q/1n6/R2P3P/1BP1P3/P2QNPr1/1NBK1R2 w - - 1 4', 'eval': 14},
{'fen': '3n1rkb/bpr1p1pp/pn1q4/1p5p/3P3P/2P1P3/P1BN1P1P/Q1R1KRNB w - - 1 4', 'eval': 30},
{'fen': 'n1r1n2k/bpp3pp/p3b3/qp4p1/4r1P1/P4B1P/PPP1NP2/BQNR3K w - - 0 4', 'eval': 12},
{'fen': '3b3k/q1ppp2p/p1b2p1n/5prN/8/PrPPPP2/1P1Q2RP/RK2NB2 w - - 2 4', 'eval': 4},
{'fen': '4bk1r/b2ppr2/pppq2p1/2nP1p2/P1R3BP/N2B1RP1/2P1PPQ1/6KN w - - 0 5', 'eval': -13},
{'fen': 'n3qrkb/p1npbp1r/2p1p1p1/2p5/7P/BPP3PN/P2RQP1P/B1N2K1R w - - 2 3', 'eval': -25},
{'fen': 'nk1b3n/1pp1pr1p/p1b3p1/r2p4/3P2N1/2PN2qP/P1RP1PP1/B1BR1KQ1 w - - 2 2', 'eval': 15},
{'fen': '2nkq1b1/pbp2rp1/3r1p2/p3p1p1/4P3/1NRP2P1/2PPP2P/2BNK1BQ w - - 2 5', 'eval': -25},
{'fen': 'rnn1bk2/3ppppq/1p2pr1p/4N3/3N1P2/1P1P2P1/P1PQR1P1/1K1B1B2 w - - 1 4', 'eval': 12},
{'fen': 'rk2qbnn/p3p3/1bppp2r/2p5/5PPN/1P4P1/1PPRP2B/K2R2BQ w - - 1 4', 'eval': 27},
{'fen': 'r3bnb1/ppp1p1nk/rq1pp1pB/8/7P/N4PPP/PPB1PQN1/1R2K1R1 w - - 6 4', 'eval': 32},
{'fen': '2r3k1/qp1np1p1/bnpp2Np/4rb2/P2Q1Np1/PPB4P/BP2PP2/K1R5 w - - 4 5', 'eval': 34},
{'fen': '3nkb2/1q3prr/pp1bp1p1/1p6/3R4/P1P1P1P1/3PBP1P/NKN3RQ w - - 0 5', 'eval': 34},
{'fen': 'qknr1nb1/2p2rp1/pp2p2p/1p4b1/1P4R1/1B1PPP2/PP1QB2P/NK4NR w - - 0 2', 'eval': 33},
{'fen': '3k1n2/pbppp2p/1p2q1r1/4pnb1/1N6/1P1BP1RP/P1P1NPP1/QR2K3 w - - 0 3', 'eval': 24},
{'fen': '1q3kb1/3prpnp/1bprp1n1/p3p3/R7/PP1N1P2/NP2P2P/B1BQ1R1K w - - 2 5', 'eval': 6},
{'fen': '1nnk1q1b/rpRp1pr1/p5pb/8/4pN2/P2NPB1P/P1PP4/1BQ1RK2 w - - 1 3', 'eval': -4},
{'fen': 'nbb4k/1pppprp1/p1q3p1/5r2/1P3n2/1N1N1PPP/RPPQP1BB/3K4 w - - 0 2', 'eval': -31},
{'fen': 'n1knb2q/p4pp1/pp1p4/3pr3/B4P2/P1P1P3/Q1N1P1PP/BKN5 w - - 1 4', 'eval': 7},
{'fen': 'nq1bkn2/p3pb2/1pr2p1p/3pp3/8/1PPPQ2B/BN2PPPP/R1NK4 w - - 0 3', 'eval': 30},
{'fen': 'kr4nb/1q2ppp1/pnpp2p1/3r4/1PP5/N1RPBbBP/P4PP1/2N2QK1 w - - 0 3', 'eval': 29},
{'fen': '4rk1n/pppr1pp1/4nbpq/3p3b/P1P3P1/1P2PP2/1R5P/NBBKRQN1 w - - 0 4', 'eval': 11},
{'fen': 'bb1q3k/pp2p2r/1pp3p1/2p3n1/6Br/1PP1NPPP/R2PBP2/4QK2 w - - 0 3', 'eval': -27},
{'fen': '2rn1k1n/1p3b1q/pprpp1bp/8/3B1p2/1PP4Q/P2BNPPP/N1R1KR2 w - - 0 5', 'eval': 9},
